car_id,price,car_age,engine_volume,cylinders,car_run_km,safety_feature_count,comfort_feature_count,manufacturer,model,fuel_type,gear_type,drive_type,color,category,abs,esd,el_windows,conditioner,leather,hydraulics,chair_warming,climat_control,customs_passed,tech_inspection,has_turbo,right_wheel,start_stop,back_camera,is_dealer,is_spec
74758609,1600.0,30,1000.0,4,135000.0,0,4,Nissan,Micra,Petrol,Manual,Front,Black,Hatchback,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
74758657,16900.0,6,3200.0,6,19000.0,3,23,Jeep,Cherokee,Petrol,Tiptronic,Front,Black,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74758633,8500.0,17,3200.0,6,288000.0,2,22,Mercedes-Benz,GL 320,Diesel,Tiptronic,4x4,Silver,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
73563065,1600.0,30,1600.0,4,330000.0,0,5,Opel,Vectra,Petrol,Manual,Front,Carnelian red,Sedan,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
74759037,55000.0,6,1995.0,4,0.0,3,16,BMW,X4,Diesel,Automatic,Front,Black,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
74759045,2500.0,26,3200.0,6,400000.0,2,11,Mercedes-Benz,C 320,Petrol,Automatic,Rear,Silver,Universal,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74759053,34212.0,7,1995.0,4,0.0,3,16,BMW,X4,Diesel,Automatic,Front,Black,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
74759069,46848.0,5,1995.0,4,0.0,3,16,BMW,X4,Petrol,Automatic,Front,Grey,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
74759085,51032.0,5,1995.0,4,0.0,3,16,BMW,X4,Petrol,Automatic,Front,Blue,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
74758749,2300.0,27,2200.0,6,1000.0,2,10,BMW,318,Petrol,Manual,Rear,Silver,Sedan,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
74672713,4400.0,15,2500.0,4,284800.0,0,1,Nissan,Rogue,Petrol,Variator,4x4,Brown,Jeep,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
74759005,43501.0,5,1995.0,4,0.0,3,16,BMW,X4,Diesel,Automatic,Front,White,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
74759029,50614.0,6,1995.0,4,0.0,3,16,BMW,X4,Diesel,Automatic,Front,Grey,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
69097469,3300.0,23,3300.0,6,235785.0,3,17,Nissan,X-Terra,CNG,Tiptronic,4x4,Silver,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
64881495,3800.0,14,1600.0,4,207831.0,2,18,Ford,Fiesta,Diesel,Manual,Front,White,Hatchback,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
74758725,12000.0,12,2500.0,4,123200.0,3,35,Toyota,RAV 4,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
74758813,5400.0,11,1400.0,4,14000.0,2,20,Chevrolet,Cruze,Petrol,Automatic,Front,Grey,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
74758785,2700.0,25,2800.0,6,115000.0,2,18,BMW,528,Petrol,Tiptronic,Rear,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
74537661,6200.0,18,3500.0,6,313200.0,2,20,Mercedes-Benz,ML 350,Petrol,Tiptronic,4x4,Carnelian red,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74759105,52706.0,5,1995.0,4,0.0,3,16,BMW,X4,Petrol,Automatic,Front,Black,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
73289841,4400.0,25,2700.0,4,0.0,2,11,Mercedes-Benz,ML 270,Petrol,Automatic,4x4,Silver,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0
74759129,9800.0,13,2400.0,4,106000.0,3,21,Honda,CR-V,Petrol,Automatic,4x4,Silver,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74759125,32643.0,7,1995.0,4,0.0,3,16,BMW,X4,Diesel,Automatic,Front,Silver,Jeep,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
74756861,3100.0,19,1500.0,4,265435.0,3,23,Nissan,Note,Petrol,Variator,Front,Green,Hatchback,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
73412749,3500.0,16,1400.0,4,188600.0,2,16,Peugeot,206,Petrol,Manual,Front,Grey,Hatchback,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
74756809,4700.0,13,2000.0,4,300000.0,3,23,Ford,Focus,Petrol,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74756185,3900.0,14,1800.0,4,221000.0,2,18,Toyota,Prius,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
71576309,6185.0,15,3500.0,6,200000.0,2,15,Toyota,Sienna,Petrol,Automatic,Front,Silver,Minivan,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
72338477,5100.0,14,3000.0,6,10000.0,2,19,BMW,330,Petrol,Manual,Front,Black,Coupe,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
73412161,4265.0,12,2400.0,4,170000.0,2,17,Hyundai,Sonata,Hybrid,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
71575801,3500.0,14,1300.0,4,25000.0,2,13,Honda,FIT,Petrol,Automatic,Front,Red,Sedan,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
73354349,4600.0,12,3700.0,6,146000.0,2,20,Lincoln,MKZ,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
74329081,3000.0,14,1300.0,4,190000.0,2,14,Honda,FIT,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
73824689,3200.0,14,1500.0,4,11700.0,2,16,Honda,FIT,Petrol,Automatic,Front,Brown,Hatchback,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
74755489,9300.0,11,2500.0,6,188800.0,3,32,Toyota,Camry,Hybrid,Automatic,Front,Black,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
73792245,4600.0,13,1800.0,4,26000.0,3,17,Toyota,Prius,Hybrid,Automatic,Front,Brown,Sedan,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
74755533,7500.0,5,1500.0,4,44000.0,3,21,Mitsubishi,Eclipse,Petrol,Automatic,Front,Beige,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74755509,1250.0,21,1600.0,4,200000.0,0,1,Opel,Astra,Petrol,Manual,Front,Golden,Hatchback,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74755557,7500.0,12,2200.0,6,180000.0,3,23,Mercedes-Benz,E 220,Diesel,Automatic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0
74755649,26500.0,3,2000.0,6,4950.0,3,23,Hyundai,Tucson,Petrol,Tiptronic,4x4,Silver,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74755677,12500.0,20,3000.0,4,328000.0,2,13,Nissan,Patrol,Diesel,Automatic,4x4,Silver,Jeep,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0
74756033,3000.0,17,1500.0,4,233444.0,0,1,Toyota,Prius,LPG,Automatic,Front,White,Sedan,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
72483637,3600.0,15,1500.0,4,23520.0,2,12,Honda,FIT,Petrol,Automatic,Front,Orange,Hatchback,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
74755485,3100.0,14,1300.0,4,73000.0,2,13,Honda,FIT,Hybrid,Automatic,Front,Blue,Hatchback,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
74756077,6200.0,14,1800.0,4,73600.0,2,20,Toyota,Prius,Hybrid,Variator,Front,Golden,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
73468101,5500.0,13,2000.0,4,17000.0,3,37,Volkswagen,Jetta,Petrol,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0
73792113,3350.0,13,2500.0,6,200000.0,2,14,Subaru,Forester,Petrol,Automatic,Front,Brown,Sedan,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
74756125,6500.0,13,1800.0,4,136891.0,2,21,Toyota,Prius,LPG,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
67611062,3650.0,14,2500.0,6,196000.0,2,13,Subaru,Forester,Petrol,Automatic,4x4,Black,Jeep,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
74165449,3400.0,12,1400.0,4,131000.0,2,15,Fiat,500L,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
74756265,7500.0,12,2000.0,4,260000.0,3,24,BMW,328,Petrol,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
73816849,6500.0,12,2000.0,4,274115.0,3,24,Ford,Fusion,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74756365,11700.0,9,1800.0,4,84000.0,3,20,Toyota,Prius,Hybrid,Tiptronic,Front,White,Hatchback,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
73422237,10000.0,17,3000.0,6,0.0,2,33,Audi,A4,Diesel,Manual,4x4,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
74756369,34900.0,6,2000.0,6,14000.0,3,23,Mercedes-Benz,C 30 AMG,Petrol,Tiptronic,Rear,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74621757,3200.0,21,1500.0,4,480000.0,2,22,Toyota,Prius,Hybrid,Variator,Front,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74756385,3600.0,18,1500.0,4,178905.0,3,23,Subaru,Impreza,Petrol,Automatic,Front,Black,Universal,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
74488261,3600.0,17,1600.0,4,277000.0,2,17,Toyota,Corolla,LPG,Manual,Front,Red,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
74509337,6500.0,8,1000.0,4,160000.0,2,26,Renault,Sandero,Petrol,Manual,Front,White,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74756405,3000.0,30,2300.0,4,555555.0,0,1,Opel,Omega,Diesel,Manual,Front,Grey,Sedan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74756397,9200.0,11,2500.0,4,75000.0,3,23,Toyota,Camry,Hybrid,Automatic,Front,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74483641,3500.0,27,2000.0,6,144437.0,2,16,BMW,320,Petrol,Tiptronic,Rear,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74756317,5800.0,13,1500.0,4,185600.0,3,23,Toyota,Prius C,Hybrid,Variator,Front,Red,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74756329,3500.0,20,1500.0,4,190000.0,1,16,Nissan,Note,Petrol,Variator,Front,White,Hatchback,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
73237193,8100.0,7,2000.0,4,62000.0,3,20,Hyundai,Elantra GT,Petrol,Manual,Front,Silver,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74756417,3800.0,19,2700.0,6,251667.0,3,16,Mercedes-Benz,E 270,Diesel,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74756429,5000.0,12,1600.0,4,132000.0,3,23,Ford,B-MAX,Petrol,Automatic,Front,Silver,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74756449,5200.0,10,2400.0,4,150000.0,3,23,Dodge,Dart,Petrol,Manual,Front,Red,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74662753,8500.0,12,2500.0,4,96000.0,3,18,Subaru,Forester,Petrol,Tiptronic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74756465,3200.0,20,1500.0,4,148654.0,3,23,Nissan,Tiida,Petrol,Variator,Front,White,Hatchback,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
74756477,4800.0,19,2000.0,4,12500.0,2,14,Subaru,Forester,LPG,Tiptronic,4x4,Grey,Universal,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0
74756521,4700.0,16,1600.0,6,130000.0,3,24,Mini,Cooper,Petrol,Tiptronic,Front,Beige,Coupe,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
74756729,4500.0,23,2200.0,4,18000.0,3,24,Mercedes-Benz,E 220,Diesel,Tiptronic,Rear,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
74756585,33000.0,6,2000.0,6,25600.0,3,23,Mercedes-Benz,C 300,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
73118717,17500.0,8,2000.0,4,65600.0,3,24,Kia,Sportage,Petrol,Tiptronic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
74756649,7000.0,11,1800.0,4,0.0,3,23,Hyundai,Elantra,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74756657,9372.0,20,2000.0,4,165000.0,0,1,Subaru,Legacy,Petrol,Tiptronic,4x4,Black,Sedan,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
74756769,2800.0,20,1700.0,4,120000.0,3,23,Mercedes-Benz,A 170,Petrol,Tiptronic,Front,Red,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74756929,1300.0,27,2000.0,4,280000.0,1,15,Volkswagen,Golf,Petrol,Manual,Front,Black,Hatchback,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
71567081,15700.0,11,2000.0,4,100000.0,3,23,Mercedes-Benz,CLA 250,Petrol,Automatic,Front,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74756965,5300.0,27,1600.0,4,222222.0,3,22,Opel,Astra,Petrol,Manual,Front,Black,Sedan,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0
74756969,8000.0,18,3000.0,6,281000.0,2,12,Mercedes-Benz,E 320,Diesel,Automatic,Rear,Silver,Sedan,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
74756869,50000.0,8,4400.0,8,33000.0,3,39,BMW,X6,Petrol,Tiptronic,4x4,Blue,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0
74756893,8493.0,20,1300.0,4,150000.0,0,1,Chevrolet,Cruze,Petrol,Automatic,Front,Red,Hatchback,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
74756901,5950.0,11,2500.0,4,277000.0,3,17,Toyota,Camry,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74756917,5800.0,11,1400.0,4,112000.0,3,23,Chevrolet,Cruze,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0
74757005,3500.0,18,1500.0,4,0.0,3,23,Nissan,Tiida,Petrol,Automatic,Front,Grey,Hatchback,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
74266885,8250.0,12,2000.0,4,176000.0,3,22,Ford,Fusion,Hybrid,Automatic,Front,Sky blue,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74757049,30000.0,11,4700.0,8,110000.0,3,23,Mercedes-Benz,GL 450,Petrol,Tiptronic,4x4,Grey,Jeep,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
74757465,4500.0,28,4400.0,8,225000.0,2,17,BMW,540,Petrol,Manual,Rear,Blue,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74757461,7322.0,21,2000.0,4,168200.0,0,1,Mercedes-Benz,A 200,Petrol,Tiptronic,Front,Green,Hatchback,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
74744733,5300.0,14,2400.0,4,264000.0,2,24,Hyundai,Sonata,Petrol,Tiptronic,Front,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0
74757141,19623.0,13,1800.0,4,128000.0,3,17,Toyota,Prius,Hybrid,Automatic,Front,Red,Sedan,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0
74757337,2000.0,24,2000.0,4,284200.0,1,13,Subaru,Legacy,Petrol,Automatic,4x4,Blue,Sedan,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0
74757269,11700.0,11,3500.0,6,115000.0,3,22,Mercedes-Benz,GLK 350,Petrol,Tiptronic,4x4,White,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74757285,5500.0,13,1600.0,4,153000.0,3,18,Hyundai,Veloster,Petrol,Automatic,Front,Yellow,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
73414517,3500.0,16,1500.0,4,148000.0,2,9,Hyundai,i 30,Diesel,Manual,Front,Black,Sedan,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0
73414505,3000.0,19,1400.0,4,155000.0,2,13,Opel,Astra,Petrol,Manual,Front,Silver,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
74757529,8000.0,10,1800.0,4,71000.0,3,33,Toyota,Prius,Hybrid,Variator,Front,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0
74757541,3400.0,19,1600.0,4,219200.0,2,16,Mini,Cooper,Petrol,Manual,Front,Silver,Coupe,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74441473,5500.0,32,2500.0,4,135000.0,3,17,Mitsubishi,Pajero,Diesel,Automatic,4x4,White,Jeep,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
74757841,5000.0,19,2500.0,6,240000.0,3,18,Mercedes-Benz,C 230,Petrol,Tiptronic,Rear,Black,Sedan,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0
74757621,4800.0,14,1300.0,4,192000.0,1,12,Honda,FIT,Hybrid,Variator,Front,White,Hatchback,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0
74757649,7300.0,12,2400.0,6,19200.0,3,22,Hyundai,Sonata,Hybrid,Tiptronic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74689837,5000.0,18,2000.0,4,116500.0,2,16,BMW,118,Petrol,Tiptronic,Rear,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74757905,7000.0,12,2500.0,5,272000.0,3,35,Volkswagen,Passat,CNG,Tiptronic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
74757901,5600.0,12,1500.0,4,168000.0,2,16,Toyota,Prius C,Hybrid,Variator,Front,White,Hatchback,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74751857,7300.0,12,2000.0,4,302512.0,3,36,Ford,Fusion,Hybrid,Automatic,Front,Carnelian red,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74757925,3800.0,17,1500.0,4,130000.0,3,16,Toyota,Prius,Hybrid,Variator,Front,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74757917,12800.0,11,2000.0,4,128000.0,2,18,BMW,428,Petrol,Tiptronic,4x4,Black,Coupe,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
74757693,2550.0,22,1400.0,4,240000.0,2,8,Skoda,Fabia,Petrol,Manual,Front,Silver,Sedan,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
74757709,17900.0,13,3500.0,6,130000.0,3,39,Lexus,GS 450,Hybrid,Automatic,4x4,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
74757889,2200.0,19,2000.0,4,230000.0,2,12,Subaru,Legacy,Petrol,Tiptronic,4x4,Grey,Universal,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
71225899,3900.0,20,3000.0,6,135000.0,3,21,BMW,530,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
74753945,2800.0,25,2300.0,4,345000.0,2,20,Mercedes-Benz,CLK 230,Petrol,Tiptronic,Rear,Black,Coupe,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
74753933,5500.0,13,1400.0,4,110000.0,3,22,Chevrolet,Cruze,Petrol,Manual,Front,Black,Sedan,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0
74753985,4450.0,21,2500.0,6,250000.0,2,14,BMW,525,Petrol,Automatic,Rear,Black,Sedan,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
74752593,4800.0,20,2000.0,5,31000.0,2,13,BMW,118,Diesel,Manual,Rear,Black,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74753269,19000.0,6,2500.0,4,91200.0,3,36,Toyota,Camry,Hybrid,Tiptronic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0
71116547,6500.0,11,2000.0,4,273600.0,3,15,Ford,Fusion,Hybrid,Automatic,Front,White,Sedan,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
74751753,17000.0,17,3000.0,6,28800.0,2,22,BMW,528,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74422445,17500.0,13,4700.0,6,150000.0,3,24,Mercedes-Benz,CLS 550,Petrol,Automatic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74750173,3500.0,25,2700.0,5,1111.0,2,14,Mercedes-Benz,E 270,Diesel,Tiptronic,Rear,Blue,Sedan,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0
74750181,25700.0,4,1500.0,4,2300.0,3,23,Honda,CR-V,Petrol,Variator,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
68684897,18500.0,12,3500.0,6,85000.0,3,23,Lexus,RX 350,Petrol,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74749937,5700.0,15,1800.0,4,200000.0,3,33,Toyota,Prius,Hybrid,Automatic,Front,Black,Sedan,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
74748517,5500.0,21,3000.0,6,159000.0,2,18,BMW,530,Petrol,Automatic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
74748829,3000.0,27,2500.0,6,250000.0,2,10,BMW,325,Petrol,Manual,Rear,Black,Sedan,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
36767321,42000.0,82,2200.0,4,69250.0,0,5,Mercedes-Benz,G 500,Petrol,Automatic,Rear,White,Sedan,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
74748837,3200.0,21,2000.0,4,263000.0,2,14,Subaru,Legacy,Petrol,Tiptronic,4x4,Silver,Sedan,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0
74749105,1100.0,19,1500.0,4,32000.0,3,16,Toyota,Prius,CNG,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74749209,22500.0,13,4400.0,8,129000.0,3,24,BMW,M5,Petrol,Tiptronic,Rear,Black,Sedan,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
74748489,6500.0,14,1600.0,4,199000.0,3,22,Opel,Zafira,Petrol,Manual,Front,Black,Minivan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
73517909,3000.0,22,2000.0,4,231000.0,2,12,Mitsubishi,Airtrek,Petrol,Tiptronic,4x4,Black,Jeep,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0
73144953,4500.0,12,1200.0,3,86700.0,2,16,Nissan,Note,Petrol,Variator,Front,Red,Hatchback,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0
74488117,8000.0,11,3500.0,4,141000.0,3,37,Mercedes-Benz,E 350,Petrol,Automatic,Rear,White,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0
74748469,5800.0,14,1700.0,4,132000.0,3,14,Toyota,Prius,Hybrid,Variator,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
74182209,5800.0,8,2000.0,4,106000.0,2,23,Hyundai,Elantra,Petrol,Automatic,Front,Grey,Hatchback,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
74748629,6000.0,12,1500.0,4,110000.0,2,14,Honda,FIT,Petrol,Automatic,Front,Brown,Hatchback,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74131729,3800.0,21,5000.0,8,287000.0,3,35,Mercedes-Benz,S 500,LPG,Tiptronic,Rear,Silver,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0
74748597,7000.0,12,2000.0,4,100000.0,2,35,Opel,Astra,Diesel,Manual,Front,Black,Universal,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
73457781,12500.0,22,4700.0,8,265000.0,2,26,Toyota,4 Runner,CNG,Automatic,4x4,Silver,Jeep,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
74748749,1600.0,31,2000.0,4,220000.0,1,7,Volkswagen,Golf,Petrol,Manual,Front,Silver,Hatchback,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
74749297,7400.0,12,1800.0,4,55000.0,0,1,Toyota,Prius,Hybrid,Automatic,Front,Sky blue,Hatchback,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74749393,22800.0,4,2500.0,4,11338.0,3,23,Toyota,Camry,Petrol,Automatic,Front,White,Sedan,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
74749417,20000.0,12,3000.0,6,192346.0,3,36,Mercedes-Benz,ML 350,Diesel,Tiptronic,4x4,Black,Jeep,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
74749437,2700.0,20,1500.0,4,0.0,3,22,Toyota,Ist,Petrol,Automatic,Front,Black,Hatchback,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
74749053,4000.0,16,2000.0,4,0.0,2,18,Audi,A4,Petrol,Automatic,Front,Black,Sedan,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0
74749129,7800.0,13,2500.0,4,100000.0,3,23,Toyota,RAV 4,Petrol,Automatic,4x4,Silver,Jeep,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0
71298027,2200.0,30,2000.0,4,111111.0,1,8,Mercedes-Benz,E 200,Petrol,Manual,Rear,Grey,Sedan,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
74749445,1450.0,31,1800.0,4,1111.0,1,6,Volkswagen,Vento,CNG,Manual,Front,Blue,Sedan,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
